# Age[Myr]   Lxuv[erg.s-1]
1.404591877584822726e+02 2.389085286731912162e+28
1.416618226906348923e+02 2.399335964992043951e+28
1.428747547831456473e+02 2.410931843330547012e+28
1.440980722020138671e+02 2.422646494990830423e+28
1.453318638681316202e+02 2.434481248662994792e+28
1.465762194637462130e+02 2.446437447692219830e+28
1.478312294389788804e+02 2.458516452140635408e+28
1.490969850184021652e+02 2.455986202870760554e+28
1.503735782076643090e+02 2.449583451088192959e+28
1.516611018001854916e+02 2.443128970366089280e+28
1.529596493838962203e+02 2.436622381623617350e+28
1.542693153480429942e+02 2.430063304440425818e+28
1.555901948900486786e+02 2.423451355104806943e+28
1.569223840224318280e+02 2.416786150171177017e+28
1.582659795797885351e+02 2.410277216366497861e+28
1.596210792258244453e+02 2.407400189648486598e+28
1.609877814604625712e+02 2.404498495492952207e+28
1.623661856269960424e+02 2.401571924500201397e+28
1.637563919193125059e+02 2.398620264591283930e+28
1.651585013891762515e+02 2.395643302497471113e+28
1.665726159535729494e+02 2.392640823126760301e+28
1.679988384021205547e+02 2.389612609779658888e+28
1.694372724045367136e+02 2.386558443515896403e+28
1.708880225181771095e+02 2.383478104007465645e+28
1.723511941956349744e+02 2.385692130980415668e+28
1.738268937924061106e+02 2.394949888741859973e+28
1.753152285746198231e+02 2.404301468878875746e+28
1.768163067268351085e+02 2.413747920814064504e+28
1.783302373599073576e+02 2.423290308861681748e+28
1.798571305189150280e+02 2.432929707952412939e+28
1.813970971911616061e+02 2.442667209442997665e+28
1.829502493142423418e+02 2.452503916207047884e+28
1.845166997841808154e+02 2.462440946567187375e+28
1.860965624636350526e+02 2.472479431907009241e+28
1.876899521901734715e+02 2.480869619773440567e+28
1.892969847846250104e+02 2.477767065017172726e+28
1.909177770594936021e+02 2.474638926570485313e+28
1.925524468274520302e+02 2.471485003294572743e+28
1.942011129099047650e+02 2.468305092091213069e+28
1.958638951456248947e+02 2.465098989071316186e+28
1.975409143994650663e+02 2.461866488408700990e+28
1.992322925711420112e+02 2.458607383315613762e+28
2.009381526041006509e+02 2.455321465475746962e+28
2.026586184944455908e+02 2.452008524863715255e+28
2.043938152999576232e+02 2.449416598572249125e+28
2.061438691491830184e+02 2.447070098056274020e+28
2.079089072506007483e+02 2.444704143666810362e+28
2.096890579018734684e+02 2.442318580491624220e+28
2.114844504991636711e+02 2.439913251817855451e+28
2.132952155465513044e+02 2.437488000210863785e+28
2.151214846655107067e+02 2.435042666717140073e+28
2.169633906044818161e+02 2.436279874234117709e+28
2.188210672485189150e+02 2.456058985821941865e+28
2.206946496290214554e+02 2.476064437567832160e+28
2.225842739335538454e+02 2.496299050337672692e+28
2.244900775157346686e+02 2.516765684169608740e+28
2.264121989052334811e+02 2.537467236561789622e+28
2.283507778178301919e+02 2.558406643973034496e+28
2.303059551655754547e+02 2.553055397118649722e+28
2.322778730670322602e+02 2.546325930272556899e+28
2.342666748576054943e+02 2.539544926872524147e+28
2.362725050999654002e+02 2.532712054424713943e+28
2.382955095945451660e+02 2.525826979015235190e+28
2.403358353901522548e+02 2.519541775031727442e+28
2.423936307946466684e+02 2.515808303116231484e+28
2.444690453857259058e+02 2.512044710969862493e+28
2.465622300217966085e+02 2.508250773295771571e+28
2.486733368529392010e+02 2.504426263068783972e+28
2.508025193319713537e+02 2.500581120819374450e+28
2.529499322255963705e+02 2.497622740062031496e+28
2.551157316256567640e+02 2.494640165010556750e+28
2.573000749604794350e+02 2.491633208347898153e+28
2.595031210063186222e+02 2.488601681849095993e+28
2.617250298988975601e+02 2.485704992829015306e+28
2.639659631450468282e+02 2.483128635044386652e+28
2.662260836344487984e+02 2.480531071514348812e+28
2.685055556514710133e+02 2.477912135612349587e+28
2.708045448871123426e+02 2.475271659787384993e+28
2.731232184510453180e+02 2.472926646297183830e+28
2.754617448837635720e+02 2.470579336536587767e+28
2.778202941688322198e+02 2.468212648984831794e+28
2.801990377452429470e+02 2.466423362144864368e+28
2.825981485198800556e+02 2.498156745867248883e+28
2.850178008800818361e+02 2.530305925349815864e+28
2.874581707063210843e+02 2.562876550897350576e+28
2.899194353849886738e+02 2.586859030478457299e+28
2.924017738212869517e+02 2.579910252183983769e+28
2.949053664522347731e+02 2.572908419362963643e+28
2.974303952597811076e+02 2.565853193195549154e+28
2.999770437840386421e+02 2.560292966679697531e+28
3.025454971366173140e+02 2.555707921406025190e+28
3.051359420140844350e+02 2.551086376882063112e+28
3.077485667115347496e+02 2.546546065141750218e+28
3.103835611362753752e+02 2.542841678571142178e+28
3.130411168216365922e+02 2.539107388876645033e+28
3.157214269408800646e+02 2.535342972011615298e+28
3.184246863212578660e+02 2.532028950013149912e+28
3.211510914581603515e+02 2.528790680174952966e+28
3.239008405294054000e+02 2.525526068301099410e+28
3.266741334096422520e+02 2.522526186426564215e+28
3.294711716848789251e+02 2.519665621423437508e+28
3.322921586671416776e+02 2.516781616503959400e+28
3.351372994092387216e+02 2.514022042721424248e+28
3.380068007196839517e+02 2.511352352183778201e+28
3.409008711777148619e+02 2.508660740871926943e+28
3.438197211484604736e+02 2.506132632241797878e+28
3.467635627982306232e+02 2.503715476215250658e+28
3.497326101099375819e+02 2.501278368437526628e+28
3.527270788986547245e+02 2.530937261030702281e+28
3.557471868272958204e+02 2.584738034522334381e+28
3.587931534224423444e+02 2.639400176038399451e+28
3.618652000902985719e+02 2.647789503641896122e+28
3.649635501327857128e+02 2.632574629668686250e+28
3.680884287637732655e+02 2.617259875717318265e+28
3.712400631254475343e+02 2.609439529105376176e+28
3.744186823048288488e+02 2.603610034002306391e+28
3.776245173504139530e+02 2.597735017980182438e+28
3.808578012889769866e+02 2.593360819483868319e+28
3.841187691425059256e+02 2.589026614052589429e+28
3.874076579452861324e+02 2.585160677886980138e+28
3.907247067611300508e+02 2.581773558164102281e+28
3.940701567007524773e+02 2.578358825462066828e+28
3.974442509393032879e+02 2.575153456850532190e+28
4.008472347340334068e+02 2.572549167450289636e+28
4.042793554421290310e+02 2.569923355992654287e+28
4.077408625386893846e+02 2.567275851873300359e+28
4.112320076348613043e+02 2.564606483299495364e+28
4.147530444961279272e+02 2.562377447086040048e+28
4.183042290607530163e+02 2.560436852746377964e+28
4.218858194583914951e+02 2.558480013540586149e+28
4.254980760288422061e+02 2.556506796963905902e+28
4.291412613409783035e+02 2.554517069401388434e+28
4.328156402118314645e+02 2.552510696295689144e+28
4.365214797258405497e+02 2.550487542096315477e+28
4.402590492542661309e+02 2.549013663571656324e+28
4.440286204747683314e+02 2.547574387951721136e+28
4.478304673911621308e+02 2.546122952837738054e+28
4.516648663533232479e+02 2.544659257016560676e+28
4.555320960772828585e+02 2.543183198524843183e+28
4.594324376654851108e+02 2.541694674498109048e+28
4.633661746272181858e+02 2.540193581325206480e+28
4.673335928992316894e+02 2.538679814459270263e+28
4.713349808664996203e+02 2.537153268610425246e+28
4.753706293832096321e+02 2.541021067646553186e+28
4.794408317938838877e+02 2.549042222374022701e+28
4.835458839547105185e+02 2.557141657907781702e+28
4.876860842550481721e+02 2.565320205285148081e+28
4.918617336391122876e+02 2.573578705427284008e+28
4.960731356278611202e+02 2.581918009620803566e+28
5.003205963410356958e+02 2.590338978614771124e+28
5.046044245194393056e+02 2.598842483697808437e+28
5.089249315473570618e+02 2.607429406192737107e+28
5.132824314752004966e+02 2.616100638341835862e+28
5.176772410423328665e+02 2.624857082205550355e+28
5.221096797000903962e+02 2.633699651547774294e+28
5.265800696350111139e+02 2.642629270138235599e+28
5.310887357922415504e+02 2.642941391563677035e+28
5.356360058991646156e+02 2.641110426557097634e+28
5.402222104892197194e+02 2.639264037970622434e+28
5.448476829259284386e+02 2.637402098330666627e+28
5.495127594271266389e+02 2.635524479097054474e+28
5.542177790894003238e+02 2.633631050746372400e+28
5.589630839127441959e+02 2.631721682774734492e+28
5.637490188254067789e+02 2.629796243580017321e+28
5.685759317089721208e+02 2.627854600545255705e+28
5.734441734236440880e+02 2.625896620041681752e+28
5.783540978337497336e+02 2.623922167351297259e+28
5.833060618334620813e+02 2.621931106710268353e+28
5.883004253727382320e+02 2.619923301271882066e+28
5.933375514834943942e+02 2.617898613190194978e+28
5.984178063059791839e+02 2.615856903462545334e+28
6.035415591153969217e+02 2.613798032013335384e+28
6.087091823487482998e+02 2.611721857697472419e+28
6.139210516319011504e+02 2.610190408841727739e+28
6.191775458068944999e+02 2.608686923885949076e+28
6.244790469594736351e+02 2.607170720030941807e+28
6.298259404468727780e+02 2.605796509995054380e+28
6.352186149258117212e+02 2.604427477273030598e+28
6.406574623807561011e+02 2.603046808569531201e+28
6.461428781524076612e+02 2.601654405860230564e+28
6.516752609664408737e+02 2.600440215934518926e+28
6.572550129624863757e+02 2.599407587935171569e+28
6.628825397233578087e+02 2.598366111554454301e+28
6.685582503045447993e+02 2.597315710960920644e+28
6.742825572639301299e+02 2.596256309712754429e+28
6.800558766917881712e+02 2.595187830720807732e+28
6.858786282410277408e+02 2.594168350742540531e+28
6.917512351576925766e+02 2.593391470674637939e+28
6.976741243117411386e+02 2.592607890339270654e+28
7.036477262280432114e+02 2.591817551557411687e+28
7.096724751177143844e+02 2.591020395664442658e+28
7.157488089096465274e+02 2.590216363483308552e+28
7.218771692823542026e+02 2.589405395310918970e+28
7.280580016960773264e+02 2.588587430930997891e+28
7.342917554251570209e+02 2.587762409587223489e+28
7.405788835907085286e+02 2.587012793310799906e+28
7.469198431935237750e+02 2.586434597119808908e+28
7.533150951473334089e+02 2.585851381945180622e+28
7.597651043122752981e+02 2.585263103655959338e+28
7.662703395287006742e+02 2.584669717750127485e+28
7.728312736512494894e+02 2.584071179299273803e+28
7.794483835832189698e+02 2.583467443002744291e+28
7.861221503112409437e+02 2.582858463123164650e+28
7.928530589402251962e+02 2.582244193522312502e+28
7.996415987286341078e+02 2.581624587642236144e+28
8.064882631240419641e+02 2.580999598513748931e+28
8.133935497990033809e+02 2.580369178737519437e+28
8.203579606872282284e+02 2.581366030240971468e+28
8.273820020200629415e+02 2.591313324913061982e+28
8.344661843633009539e+02 2.601360685007181883e+28
8.416110226542749615e+02 2.611509217095625478e+28
8.488170362393001369e+02 2.621760041534060165e+28
8.560847489114212294e+02 2.632114292880555153e+28
8.634146889484859457e+02 2.642573119176675462e+28
8.708073891515450669e+02 2.653137683224855387e+28
8.782633868835770272e+02 2.663809161586300082e+28
8.857832241085619671e+02 2.674588746009095916e+28
8.933674474308553499e+02 2.685477642858659489e+28
9.010166081349333354e+02 2.696477073550864731e+28
9.087312622254618191e+02 2.707588274701570324e+28
9.165119704677108530e+02 2.718812498422649135e+28
9.243592984283162650e+02 2.730151012187618220e+28
9.322738165163852955e+02 2.741605099855285029e+28
9.402561000249747849e+02 2.753176060963156814e+28
9.483067291728847295e+02 2.750842560915863221e+28
9.564262891468488306e+02 2.748374547715609509e+28
9.646153701440669010e+02 2.745885736864673141e+28
9.728745674151016374e+02 2.743375956630463596e+28
9.812044813071656790e+02 2.740845033933033852e+28
9.896057173077166453e+02 2.738292794319039991e+28
9.980788860885245413e+02 2.735719061966063600e+28
1.006624603550016559e+03 2.733123659687104373e+28
1.015243490866065486e+03 2.730506408935138692e+28
1.023936174529138952e+03 2.727867129747021216e+28
1.032703286395832265e+03 2.725205640717889137e+28
1.041545463732819144e+03 2.722521759127460440e+28
1.050463349263127384e+03 2.719815300732499322e+28
1.059457591212915531e+03 2.717086079984311469e+28
1.068528843358545373e+03 2.714333909760813740e+28
1.077677765074125091e+03 2.711558601614553209e+28
1.086905021379433492e+03 2.708759965565724096e+28
1.096211282988255107e+03 2.705937810198672786e+28
1.105597226357155023e+03 2.703091942606866830e+28
1.115063533734600924e+03 2.700222168459280817e+28
1.124610893210616723e+03 2.698073807281348598e+28
1.134239998766749750e+03 2.697793589109571684e+28
1.143951550326537244e+03 2.697510851965430517e+28
1.153746253806377126e+03 2.697225572239874096e+28
1.163624821166838274e+03 2.696937726094426443e+28
1.173587970464426689e+03 2.696647289451382919e+28
1.183636425903754798e+03 2.696354237989775017e+28
1.193770917890199144e+03 2.696058547141324596e+28
1.203992183082989413e+03 2.695760192095102734e+28
1.214300964448753803e+03 2.695459147790568502e+28
1.224698011315523900e+03 2.695155388907595949e+28
1.235184079427198412e+03 2.694848889879869235e+28
1.245759930998495520e+03 2.694539624876132440e+28
1.256426334770328140e+03 2.694227567807702305e+28
1.267184066065700563e+03 2.693912692321362749e+28
1.278033906846062791e+03 2.693594971798051614e+28
1.288976645768148956e+03 2.693274379339873669e+28
1.300013078241302310e+03 2.692950887792151541e+28
1.311144006485288855e+03 2.692624469706952271e+28
1.322370239588628692e+03 2.692295097370996881e+28
1.333692593567377799e+03 2.691962742780807011e+28
1.345111891424461646e+03 2.691627377653020536e+28
1.356628963209493804e+03 2.691288973408252058e+28
1.368244646079110908e+03 2.690947501181381253e+28
1.379959784357823992e+03 2.690602931811238576e+28
1.391775229599385511e+03 2.690255235839081773e+28
1.403691840648709558e+03 2.690908898960029154e+28
1.415710483704266153e+03 2.691833860115381143e+28
1.427832032381066256e+03 2.692766940027706653e+28
1.440057367774159047e+03 2.693708211653654988e+28
1.452387378522668314e+03 2.694657748630819274e+28
1.464822960874419323e+03 2.695615625302748591e+28
1.477365018751017260e+03 2.696581916690117462e+28
1.490014463813637576e+03 2.697556698523506685e+28
1.502772215529225150e+03 2.698540047260857429e+28
1.515639201237360794e+03 2.699532040066411621e+28
1.528616356217660723e+03 2.700532754835934747e+28
1.541704623757754007e+03 2.701542270198838348e+28
1.554904955221881892e+03 2.702560665512663990e+28
1.568218310119978469e+03 2.703588020911531265e+28
1.581645656177507362e+03 2.704624417269878096e+28
1.595187969405732929e+03 2.705669936220109658e+28
1.608846234172695631e+03 2.706724660185845852e+28
1.622621443274760168e+03 2.707788672353401290e+28
1.636514598008771600e+03 2.708862056705067074e+28
1.650526708244865404e+03 2.709944898021576340e+28
1.664658792499832543e+03 2.711037281892335875e+28
1.678911878011181898e+03 2.712139294702493219e+28
1.693287000811799771e+03 2.713251023674159996e+28
1.707785205805258784e+03 2.714372556853598647e+28
1.722407546841769999e+03 2.715503983121607535e+28
1.737155086794777844e+03 2.716645392219472056e+28
1.752028897638247599e+03 2.717796874720774927e+28
1.767030060524542250e+03 2.718958522088358798e+28
1.782159665863038981e+03 2.720130426646290469e+28
1.797418813399380724e+03 2.721312681590450942e+28
1.812808612295415969e+03 2.722514059605117815e+28
1.828330181209821149e+03 2.723730750704926636e+28
1.843984648379407417e+03 2.724958200620704067e+28
1.859773151701158895e+03 2.726196507373930194e+28
1.875696838814901866e+03 2.727445769940436571e+28
1.891756867186751379e+03 2.728706088245903493e+28
1.907954404193241089e+03 2.729977563169207791e+28
1.924290627206177078e+03 2.731260296569434759e+28
1.940766723678217204e+03 2.732554391289320057e+28
1.957383891229180108e+03 2.733859951151010879e+28
1.974143337733127737e+03 2.735177080998920519e+28
1.991046281406116805e+03 2.736505886679850075e+28
2.008093950894780619e+03 2.737846475062436618e+28
2.025287585365629184e+03 2.739198954056721853e+28
2.042628434595122599e+03 2.740563432610117357e+28
2.060117759060514800e+03 2.741940020742862504e+28
2.077756830031467416e+03 2.743328829520525246e+28
2.095546929662488765e+03 2.744729971121092546e+28
2.113489351086083843e+03 2.746143558776120564e+28
2.131585398506780166e+03 2.747569706845835694e+28
2.149836387295921668e+03 2.749008530799831543e+28
2.168243644087272060e+03 2.750460147229302092e+28
2.186808506873489932e+03 2.751924673867297343e+28
2.205532325103286439e+03 2.753402229593226917e+28
2.224416459779639354e+03 2.754892934461161043e+28
2.243462283558625131e+03 2.756396909688730769e+28
2.262671180849240045e+03 2.757914277677702024e+28
2.282044547914018040e+03 2.759445162058327719e+28
2.301583792970517607e+03 2.760989687646881085e+28
2.321290336293727250e+03 2.762547980490216685e+28
2.341165610319200368e+03 2.764120167886690600e+28
2.361211059747307900e+03 2.765706378383468385e+28
2.381428141648147630e+03 2.767306741797673955e+28
2.401818325567503507e+03 2.768921389229657611e+28
2.422383093633654880e+03 2.770359504662897546e+28
2.443123940665101145e+03 2.771419844149792516e+28
2.464042374279254091e+03 2.772489468786578230e+28
2.485139915001968347e+03 2.773568461645896512e+28
2.506418096378104110e+03 2.774656906572533540e+28
2.527878465082986168e+03 2.775754888185393249e+28
2.549522581034832001e+03 2.776862491894876655e+28
2.571352017508137578e+03 2.777979803915169996e+28
2.593368361248027213e+03 2.779106911251019803e+28
2.615573212585632518e+03 2.780243901735675291e+28
2.637968185554353113e+03 2.781390864007479314e+28
2.660554908007224185e+03 2.782547887537666659e+28
2.683335021735227656e+03 2.783715062642872970e+28
2.706310182586633346e+03 2.784892480482311202e+28
2.729482060587359229e+03 2.786080233060069599e+28
2.752852340062352596e+03 2.787278413253152761e+28
2.776422719758064886e+03 2.788487114803605621e+28
2.800194912965861931e+03 2.789706432336358519e+28
2.824170647646608359e+03 2.790936461361728372e+28
2.848351666556255623e+03 2.792177298303622465e+28
2.872739727372523248e+03 2.793429040466174870e+28
2.897336602822658733e+03 2.794691786087724553e+28
2.922144080812282027e+03 2.795965634333212909e+28
2.947163964555397342e+03 2.797250685296904832e+28
2.972398072705389040e+03 2.798547040010321476e+28
2.997848239487266710e+03 2.799854800475816695e+28
3.023516314830979354e+03 2.801174069643841787e+28
3.049404164505884637e+03 2.802504951451759570e+28
3.075513670256367732e+03 2.803847550811444973e+28
3.101846729938609315e+03 2.805201973622560096e+28
3.128405257658588198e+03 2.806568326811645369e+28
3.155191183911140342e+03 2.807946718288934254e+28
3.182206455720329814e+03 2.809749091876058754e+28
3.209453036780967068e+03 2.812402736486093401e+28
3.236932907601329589e+03 2.815080664053759520e+28
3.264648065647190379e+03 2.817783109746085553e+28
3.292600525486862352e+03 2.820510311231724631e+28
3.320792318937820710e+03 2.823262508667207599e+28
3.349225495214247985e+03 2.826039944800563192e+28
3.377902121076051571e+03 2.828842864938680131e+28
3.406824280979081777e+03 2.831671517002692162e+28
3.435994077226631362e+03 2.834526151564255344e+28
3.465413630122321138e+03 2.837407021882107690e+28
3.495085078124065149e+03 2.840314383909548482e+28
3.525010577999708858e+03 2.843248496351216619e+28
3.555192304983645954e+03 2.846209620680979661e+28
3.585632452935003130e+03 2.849198021179799698e+28
3.616333234497094054e+03 2.852213964993519721e+28
3.647296881258237136e+03 2.855257722122327659e+28
3.678525643914027114e+03 2.858329565479224013e+28
3.710021792430842652e+03 2.861429770948949079e+28
3.741787616210907800e+03 2.864558617388259149e+28
3.773825424258689509e+03 2.867716386675689523e+28
3.806137545348734420e+03 2.870903363732187948e+28
3.838726328194945381e+03 2.874119836621007008e+28
3.871594141621286781e+03 2.877366096490197905e+28
3.904743374734037388e+03 2.880642437693028094e+28
3.938176437095352867e+03 2.883492675908806957e+28
3.971895758898475833e+03 2.876875876295429013e+28
4.005903791144369734e+03 2.870203232316083690e+28
4.040203005819874761e+03 2.863474294414194129e+28
4.074795896077393536e+03 2.856688610110819663e+28
4.109684976416098834e+03 2.849845723982670864e+28
4.144872782864771580e+03 2.842945177602046736e+28
4.180361873166044461e+03 2.835986509654398464e+28
4.216154826962386323e+03 2.828969255841341046e+28
4.252254245983589499e+03 2.821892948941739525e+28
4.288662754235894681e+03 2.814757118795586188e+28
4.325382998192716514e+03 2.807561292289216534e+28
4.362417646986999898e+03 2.800304993439761004e+28
4.399769392605302528e+03 2.792987743324204486e+28
4.437440950083365351e+03 2.785609060107837723e+28
4.475435057703534767e+03 2.778168459093676400e+28
4.513754477193787352e+03 2.770665452675485609e+28
4.552401993928454431e+03 2.763099550409768834e+28
4.591380417130780188e+03 2.762441376061757016e+28
4.630692580076914055e+03 2.767569150060065774e+28
4.670341340302119534e+03 2.772746444743995464e+28
4.710329579808277231e+03 2.777973783147707662e+28
4.750660205273467000e+03 2.783251694539542097e+28
4.791336148263226278e+03 2.788580714505968762e+28
4.832360365443630144e+03 2.793961385049714929e+28
4.873735838796294956e+03 2.799394254715344770e+28
4.915465575834922674e+03 2.804879878584705617e+28
4.957552609824187130e+03 2.810418818470376481e+28
4.999999999999999091e+03 2.816011642939665553e+28
